CNT;TEMP;PRES;resitance
2825;17.37;1037.23;4095
2826;17.37;1037.10;4095
2827;17.37;1037.10;4095
2828;17.37;1036.96;4095
2829;17.38;1037.14;4095
2830;17.38;1037.14;4095
2831;17.38;1036.86;4095
2832;17.38;1037.55;4095
2833;17.38;1037.69;4095
2834;17.38;1037.28;4095
2835;17.40;1037.46;4095
2836;17.40;1036.91;4095
2837;17.40;1037.18;4095
2838;17.40;1037.04;4095
2839;17.38;1036.86;4095
2840;17.38;1036.86;4095
2841;17.40;1036.77;4095
2842;17.38;1037.00;4095
2843;17.40;1037.04;4095
2844;17.38;1036.86;4095
2845;17.38;1037.00;4095
2846;17.38;1037.14;4095
2847;17.38;1037.00;4095
2848;17.38;1036.73;4095
2849;17.38;1036.86;4095
2850;17.38;1036.86;4095
2851;17.38;1036.73;4095
2852;17.38;1036.86;4095
2853;17.38;1037.00;4095
2854;17.40;1036.91;4095
2855;17.40;1036.91;4095
2856;17.38;1036.73;4095
2857;17.40;1037.04;4095
2858;17.38;1036.45;4095
2859;17.40;1036.91;4095
2860;17.40;1036.63;4095
2861;17.42;1036.95;4095
2862;17.42;1036.81;4095
2863;17.42;1036.95;4095
2864;17.43;1037.13;4095
2865;17.43;1036.99;4095
2866;17.43;1036.86;4095
2867;17.43;1036.86;4095
2868;17.43;1036.72;4095
2869;17.43;1036.99;4095
2870;17.45;1037.18;4095
2871;17.45;1036.90;4095
2872;17.45;1036.90;4095
2873;17.47;1036.94;4095
2874;17.47;1036.94;4095
2875;17.47;1036.94;4095
2876;17.47;1036.94;4095
2877;17.47;1036.94;4095
2878;17.48;1036.99;4095
2879;17.48;1037.13;4095
2880;17.48;1037.13;4095
2881;17.48;1036.99;4095
2882;17.48;1036.99;4095
2883;17.50;1036.89;4095
2884;17.50;1037.03;4095
2885;17.50;1037.17;4041
2886;17.47;1035.98;3889
2887;17.50;1035.80;3447
2888;17.60;1037.84;3291
2889;17.60;1037.16;3885
2890;17.64;1036.56;3791
2891;17.70;1036.87;3889
2892;17.74;1036.40;3867
2893;17.79;1036.95;3906
2894;17.80;1036.30;3914
2895;17.86;1036.43;3883
2896;17.92;1036.43;3887
2897;17.95;1036.51;3899
2898;17.98;1036.74;3871
2899;18.02;1036.96;3920
2900;18.05;1036.77;3867
2901;18.08;1037.13;3861
2902;18.10;1036.90;3870
2903;18.15;1037.03;3905
2904;18.17;1036.94;3844
2905;18.20;1037.58;3858
2906;18.22;1037.21;3863
2907;18.24;1036.70;3826
2908;18.30;1037.70;4095
2909;18.30;1038.66;4095
2910;18.27;1038.30;4095
2911;18.25;1038.12;4095
2912;18.24;1037.80;4095
2913;18.22;1037.48;4095
2914;18.22;1037.34;4095
2915;18.20;1037.30;4095
2916;18.17;1036.53;4095
2917;18.19;1036.98;4095
2918;18.19;1037.12;4095
2919;18.15;1036.90;4095
2920;18.17;1037.35;4095
2921;18.15;1037.17;4095
2922;18.15;1037.17;4095
2923;18.13;1037.26;4095
2924;18.12;1037.22;4095
2925;18.12;1037.22;4095
2926;18.12;1037.22;4095
2927;18.10;1037.18;4095
2928;18.08;1037.00;4095
2929;18.08;1037.27;4095
2930;18.08;1037.27;4095
2931;18.07;1037.23;4095
2932;18.05;1037.19;4095
2933;18.05;1037.05;4095
2934;18.03;1037.00;4095
2935;18.03;1037.28;4095
2936;18.02;1037.10;4095
2937;18.02;1037.10;4095
2938;18.00;1037.19;4095
2939;18.00;1037.19;4095
2940;18.00;1037.19;4095
2941;17.98;1037.29;4095
2942;17.97;1037.11;4095
2943;17.97;1037.11;4095
2944;17.97;1037.24;4095
2945;17.95;1037.06;4095
2946;17.95;1037.20;4095
2947;17.95;1036.93;4095
2948;17.95;1037.06;4095
2949;17.93;1036.88;4095
2950;17.93;1037.02;4095
2951;17.95;1037.34;4047
2952;17.93;1036.74;4095
2953;17.93;1036.88;4095
2954;17.93;1037.02;4095
2955;17.95;1037.06;4095
2956;17.93;1037.02;4095
2957;17.93;1037.02;4095
2958;17.93;1037.02;4095
2959;17.95;1037.20;4095
2960;17.93;1037.02;4095
2961;17.93;1037.16;4095
2962;17.93;1037.16;4095
2963;17.92;1037.11;4095
2964;17.93;1037.16;4095
2965;17.92;1037.11;4095
2966;17.92;1037.25;4095
2967;17.90;1036.80;4095
2968;17.92;1036.98;4095
2969;17.90;1036.93;4095
2970;17.92;1037.25;4095
2971;17.90;1036.93;4095
2972;17.90;1036.93;4095
2973;17.92;1037.11;4095
2974;17.92;1037.11;4095
2975;17.92;1036.98;4095
2976;17.92;1037.11;4095
2977;17.90;1036.80;4095
2978;17.92;1036.98;4095
2979;17.92;1037.11;4095
2980;17.90;1036.93;4095
2981;17.92;1037.11;4095
2982;17.92;-1118.06;4095
2983;17.92;1037.11;4095
2984;17.92;1036.98;4095
2985;17.92;1037.11;4095
2986;17.92;1036.98;4095
2987;17.92;1037.11;4095
2988;17.92;1037.25;4095
2989;17.90;1036.93;4095
2990;17.92;1037.25;4095
2991;17.92;1037.25;4095
2992;17.90;1037.21;4095
2993;17.90;1037.21;4095
2994;17.88;1036.89;4095
2995;17.90;1036.93;4095
2996;17.90;1036.93;4095
2997;17.90;1036.93;4095
2998;17.88;1036.61;4095
2999;17.88;1037.16;4095
3000;17.88;-1117.98;4095
3001;17.86;1036.98;4095
3002;17.86;1037.12;4095
3003;17.86;1037.12;4095
3004;17.86;1037.26;4095
3005;17.86;1037.40;4095
3006;17.86;1037.26;4095
3007;17.85;-1117.90;4095
3008;17.85;1037.08;4095
3009;17.85;1037.35;4095
3010;17.85;1037.21;4095
3011;17.83;1037.31;4095
3012;17.83;1037.31;4095
3013;17.83;1037.17;4095
3014;17.83;1037.31;4095
3015;17.83;1037.31;4095
3016;17.83;1037.17;4095
3017;17.80;1037.13;4095
3018;17.80;1037.13;4095
3019;17.80;1037.27;4095
3020;17.80;1037.68;4095
3021;17.79;1037.36;4095
3022;17.80;1037.27;4095
3023;17.80;1037.27;4095
3024;17.83;1037.17;4095
3025;17.80;1037.13;4095
3026;17.80;1037.13;4095
3027;17.80;1037.13;4095
3028;17.80;1037.13;4095
3029;17.80;1037.27;4095
3030;17.83;1037.31;4095
3031;17.80;1037.13;4095
3032;17.80;1037.13;4095
3033;17.80;1037.27;4095
3034;17.80;1037.13;4095
3035;17.80;1037.13;4095
3036;17.80;1037.13;4095
3037;17.80;1037.13;4095
3038;17.80;1037.27;4095
3039;17.79;1037.22;4095
3040;17.80;1037.40;4095
3041;17.79;1037.08;4095
3042;17.79;1037.22;4095
3043;17.79;1037.08;4095
3044;17.79;1037.22;4095
3045;17.79;1037.36;4095
3046;17.79;1037.22;4095
3047;17.79;1037.08;4095
3048;17.77;1037.18;4095
3049;17.77;1037.18;4095
3050;17.77;1037.45;4095
3051;17.77;1037.45;4095
3052;17.75;1037.27;4095
3053;17.75;1037.27;4095
3054;17.75;1037.13;4095
3055;17.75;1037.27;4095
3056;17.75;1037.27;4095
3057;17.75;1037.27;4095
3058;17.75;1037.41;4095
3059;17.75;1037.13;4095
3060;17.75;1037.27;4095
3061;17.75;1037.27;4095
3062;17.74;1037.23;4095
3063;17.75;1037.27;4095
3064;17.75;1037.27;4095
3065;17.75;1037.13;4095
3066;17.74;1037.37;4095
3067;17.75;1037.41;4095
3068;17.74;1037.23;4095
3069;17.74;1037.23;4095
3070;17.74;1037.23;4095
3071;17.74;1037.09;4095
3072;17.74;1037.23;4095
3073;17.74;1037.23;4095
3074;17.74;1037.23;4095
3075;17.72;1037.32;4095
3076;17.72;1037.32;4095
3077;17.74;1037.37;4039
3078;17.74;1037.78;4095
3079;17.72;1037.46;4095
3080;17.74;-1117.67;4032
3081;17.74;1037.37;4095
3082;17.72;1037.60;4095
3083;17.74;1037.64;4095
3084;17.72;1037.46;4095
3085;17.74;1037.37;4095
3086;17.72;1037.46;4095
3087;17.74;1037.37;4095
3088;17.74;1037.23;4095
3089;17.74;1037.37;4095
3090;17.74;1037.37;4095
3091;17.74;1037.23;4095
3092;17.74;1037.37;4095
3093;17.72;1037.32;4095
3094;17.72;1037.19;4095
3095;17.72;1037.32;4095
3096;17.74;1037.23;4095
3097;17.72;1037.19;4095
3098;17.72;1037.19;4095
3099;17.72;1037.32;4095
3100;17.72;1037.19;4095
3101;17.72;1037.19;4095
3102;17.72;1037.32;4095
3103;17.72;1037.05;4095
3104;17.70;1037.14;4095
3105;17.72;-1117.63;4095
3106;17.72;1037.19;4095
3107;17.70;1037.14;4095
3108;17.70;1037.00;4095
3109;17.70;1037.14;4095
3110;17.72;1037.32;4095
3111;17.72;1037.32;4095
3112;17.72;1037.32;4095
3113;17.72;1037.19;4095
3114;17.74;1037.37;4095
3115;17.74;1037.23;4095
3116;17.75;-1117.71;4095
3117;17.75;1037.13;4095
3118;17.74;1036.95;4095
3119;17.75;1037.13;4095
3120;17.77;1037.18;4095
3121;17.77;1037.18;4095
3122;17.79;1037.22;4095
3123;17.77;-1117.75;4095
3124;17.79;1037.50;4095
3125;17.77;1037.32;4095
3126;17.75;1037.13;4095
3127;17.75;1037.00;4095
3128;17.77;1037.45;4095
3129;17.77;1037.18;4095
3130;17.77;1037.32;4095
3131;17.75;1037.13;4095
3132;17.75;1037.27;4095
3133;17.75;1037.13;4095
3134;17.75;1037.27;4095
3135;17.75;1037.27;4095
3136;17.77;1037.18;4095
3137;17.77;1037.45;4095
3138;17.77;1037.32;4095
3139;17.77;1036.90;4095
3140;17.79;1037.08;4095
3141;17.79;1037.77;4095
3142;17.79;1037.77;3999
3143;17.77;1038.00;4038
3144;17.77;1037.87;4095
3145;17.77;1037.87;4045
3146;17.77;1038.96;4095
3147;17.77;1038.14;4095
3148;17.79;1037.77;4095
3149;17.77;1037.59;4095
3150;17.77;1037.32;4095
3151;17.77;1037.32;4095
3152;17.79;1037.36;4095
3153;17.79;1037.36;4095
3154;17.79;1037.50;4095
3155;17.79;1037.36;4095
3156;17.79;1037.36;4095
3157;17.79;1037.36;4087
3158;17.79;1037.36;4095
3159;17.79;1037.22;4095
3160;17.79;1037.22;4095
3161;17.80;1037.27;4095
3162;17.79;1037.36;4095
3163;17.79;1037.22;4095
3164;17.79;1037.50;4095
3165;17.80;1037.27;4095
3166;17.80;1037.13;4095
3167;17.79;1036.95;4095
3168;17.80;1037.27;4095
3169;17.80;1037.27;4095
3170;17.80;1037.40;4095
3171;17.77;1037.04;4095
3172;17.77;1036.77;4095
3173;17.80;1037.27;4095
3174;17.80;1037.27;4095
3175;17.83;1037.17;4095
3176;17.83;1037.31;4095
3177;17.80;1037.27;4095
3178;17.80;1037.13;4095
3179;17.80;1037.54;4095
3180;17.80;1037.68;4095
3181;17.77;1037.18;4095
3182;17.77;1037.32;4095
3183;17.79;1037.36;4095
3184;17.80;1037.40;4095
3185;17.80;1037.27;4095
3186;17.80;1037.27;4095
3187;17.80;1037.54;4095
3188;17.80;1037.40;4095
3189;17.80;1037.13;4095
3190;17.80;1037.27;4095
3191;17.80;1037.27;4095
3192;17.83;1037.31;4095
3193;17.83;1037.17;4095
3194;17.80;1037.27;4095
3195;17.80;1037.27;4095
3196;17.83;1037.31;4095
3197;17.83;-1117.86;4095
3198;17.83;1037.17;4095
3199;17.83;1037.17;4095
3200;17.83;1037.58;4095
3201;17.83;1037.45;4095
3202;17.83;1037.45;4095
3203;17.83;1037.31;4095
3204;17.83;1037.31;4095
3205;17.83;-1117.86;4095
3206;17.83;1037.58;4095
3207;17.83;1037.31;4095
3208;17.80;1037.27;4095
3209;17.83;1037.31;4095
3210;17.80;1037.27;4095
3211;17.80;1037.13;4095
3212;17.80;1037.13;4095
3213;17.80;1037.13;4095
3214;17.80;1037.27;4095
3215;17.80;1037.13;4095
3216;17.83;1037.31;4095
3217;17.80;1037.27;4095
3218;17.80;1037.13;4095
3219;17.80;1037.40;4095
3220;17.80;1037.13;4095
3221;17.83;1037.45;4095
3222;17.80;1037.27;4095
3223;17.83;1037.45;4095
3224;17.83;1037.31;4095
3225;17.83;1037.03;4095
3226;17.85;1036.80;4095
3227;17.85;1037.08;4095
3228;17.85;1037.21;4095
3229;17.85;1037.08;4095
3230;17.86;1037.12;4095
3231;17.86;1037.26;4095
3232;17.86;1037.12;4095
3233;17.88;1037.44;4095
3234;17.86;1037.26;4095
3235;17.86;1037.40;4095
3236;17.86;1037.53;4095
3237;17.86;1037.26;4095
3238;17.86;1037.40;4095
3239;17.85;1037.21;4095
3240;17.85;1037.35;4095
3241;17.85;1037.21;4095
3242;17.85;1037.35;4095
3243;17.83;1037.17;4095
3244;17.85;1037.21;4095
3245;17.85;1037.08;4025
3246;17.85;1037.08;4095
3247;17.86;1037.40;4095
3248;17.86;1037.26;4095
3249;17.86;1036.98;4095
3250;17.88;1037.58;4095
3251;17.86;1037.26;4095
3252;17.86;1037.12;4095
3253;17.88;1037.16;4095
3254;17.86;-1117.94;4095
3255;17.88;1037.03;4095
3256;17.88;1036.89;4095
3257;17.88;1037.30;4095
3258;17.88;1037.16;4095
3259;17.88;1037.16;4095
3260;17.88;1037.16;4095
3261;17.88;1037.16;4095
3262;17.90;1037.21;4095
3263;17.88;1037.16;4095
3264;17.90;1037.07;4095
3265;17.90;1037.07;4095
3266;17.90;1037.07;4095
3267;17.92;1036.98;4095
3268;17.90;1036.80;4095
3269;17.92;1037.25;4095
3270;17.93;1037.43;4095
3271;17.92;1037.11;4095
3272;17.92;1037.25;4095
3273;17.92;1036.98;4095
3274;17.92;1037.11;4095
3275;17.93;1037.16;4095
3276;17.93;1037.16;4095
3277;17.93;1037.02;4095
3278;17.93;1037.16;4095
3279;17.93;1037.29;4075
3280;17.93;-1118.10;4095
3281;17.92;1037.25;4095
3282;17.92;1037.11;4095
3283;17.93;1037.29;4095
3284;17.92;1037.25;4095
3285;17.93;1037.29;4095
3286;17.93;1037.29;4095
3287;17.92;1037.11;3981
3288;17.93;-1118.10;4095
3289;17.90;1038.31;4095
3290;17.90;1038.03;4095
3291;17.90;1037.76;4095
3292;17.92;1037.66;4095
3293;17.90;1037.48;4095
3294;17.92;1037.53;4095
3295;17.92;1037.25;4095
3296;17.92;1037.11;4095
3297;17.92;1037.11;4095
3298;17.92;1036.98;4095
3299;17.93;1037.16;4095
3300;17.92;1037.11;4095
3301;17.93;1037.16;4095
3302;17.93;1037.02;4095
3303;17.93;1037.16;4095
3304;17.93;1037.16;4095
3305;17.95;1037.20;4095
3306;17.95;1037.34;4095
3307;17.95;1037.20;4095
3308;17.93;1037.16;4095
3309;17.93;1037.16;4095
3310;17.93;1037.29;4095
3311;17.95;1037.20;4095
3312;17.93;1037.02;4095
3313;17.93;1037.02;4095
3314;17.93;1037.16;4095
3315;17.93;1037.29;4095
3316;17.95;1037.20;4095
3317;17.95;1037.20;4095
3318;17.97;1037.38;4095
3319;17.95;1037.20;4095
3320;17.95;1037.48;4095
3321;17.95;1037.20;4095
3322;17.95;1037.20;4095
3323;17.95;1037.20;4095
3324;17.95;1037.06;4095
3325;17.93;1037.16;4095
3326;17.93;1037.29;4095
3327;17.93;1036.88;4095
3328;17.95;1037.34;4095
3329;17.93;1037.29;4095
3330;17.93;1037.16;4095
3331;17.95;1037.48;4095
3332;17.93;1037.16;4095
3333;17.93;1037.16;4095
3334;17.93;1037.43;4095
3335;17.93;1037.16;4095
3336;17.93;1037.29;4095
3337;17.93;1037.16;4095
3338;17.93;1037.02;4095
3339;17.93;1037.29;4095
3340;17.95;1037.20;4095
3341;17.95;1037.20;4095
3342;17.95;1037.20;4095
3343;17.97;1037.24;4095
3344;17.97;1037.24;4095
3345;17.97;1037.11;4095
3346;17.97;1037.11;4095
3347;17.98;1037.56;4095
3348;17.98;1037.42;4095
3349;17.97;1037.38;4095
3350;17.97;1037.66;4095
3351;17.95;1037.34;4095
3352;17.95;1037.48;4095
3353;17.95;1037.20;4095
3354;17.95;1037.20;4095
3355;17.93;1037.29;4095
3356;17.95;1037.34;4095
3357;17.95;1037.20;4095
3358;17.95;1037.34;4095
3359;17.95;1037.48;4095
3360;17.93;1037.43;4095
3361;17.93;1037.43;4095
3362;17.93;1037.16;4095
3363;17.95;1037.20;4095
3364;17.95;1037.20;4095
3365;17.95;1037.20;4095
3366;17.95;1037.34;4095
3367;17.95;1037.48;4095
3368;17.95;1037.48;4095
3369;17.95;1037.34;4095
3370;17.95;1037.20;4095
3371;17.95;1037.20;4095
3372;17.93;1037.16;4095
3373;17.95;1037.06;4095
3374;17.95;1037.34;4095
3375;17.93;1037.16;4095
3376;17.93;1037.16;4095
3377;17.93;1037.29;4095
3378;17.95;1036.93;4095
3379;17.95;1037.34;4095
3380;17.95;1037.20;4095
3381;17.95;1037.20;4095
3382;17.95;1037.20;4095
3383;17.95;1037.06;4095
3384;17.95;1037.20;4095
3385;17.97;1037.11;4095
3386;17.97;1037.24;4095
3387;17.98;1037.29;4095
3388;17.97;1037.24;4095
3389;17.97;1037.11;4095
3390;17.97;1037.11;4095
3391;17.98;1037.15;4095
3392;17.98;1037.15;4095
3393;18.00;1037.33;4095
3394;17.98;1037.15;4095
3395;18.00;1037.06;4095
3396;18.00;1037.06;4095
3397;18.00;1037.19;4095
3398;18.02;1037.10;4095
3399;18.02;1037.37;4095
3400;18.02;1037.24;4095
3401;18.02;1037.24;4095
3402;18.03;1037.42;4095
3403;18.02;1037.37;4095
3404;18.02;1037.24;4095
3405;18.02;1037.37;4095
3406;18.00;1037.33;4095
3407;18.02;1037.24;4095
3408;18.00;1037.19;4095
3409;18.02;1037.37;4095
3410;18.02;1037.37;4095
3411;18.02;1037.37;4095
3412;18.02;1037.51;4095
3413;18.02;1037.37;4095
3414;18.02;1037.24;4095
3415;18.02;1037.24;4095
3416;18.02;1037.10;4095
3417;18.03;1037.28;4095
3418;18.02;1036.82;4095
3419;18.03;1037.28;4095
3420;18.03;1037.14;4095
3421;18.03;1036.73;4095
3422;18.05;1037.05;4095
3423;18.03;1036.87;4095
3424;18.07;1037.37;4095
3425;18.07;1037.23;4095
3426;18.07;1037.23;4095
3427;18.07;1036.95;4095
3428;18.07;1037.23;4095
3429;18.07;1037.09;4095
3430;18.08;1037.27;4095
3431;18.08;1037.13;4095
3432;18.10;1037.32;4095
3433;18.08;1037.27;4095
3434;18.08;1037.13;4095
3435;18.08;1037.00;4095
3436;18.10;1037.04;4095
3437;18.10;1036.90;4095
3438;18.10;1037.04;4095
3439;18.10;1036.90;4095
3440;18.12;1036.81;4095
3441;18.13;1037.26;4095
3442;18.13;1037.40;4095
3443;18.13;1037.13;4095
3444;18.12;1037.36;4095
3445;18.13;1037.26;4095
3446;18.13;1037.40;4095
3447;18.13;1037.40;4095
3448;18.13;1037.26;4095
3449;18.15;1037.45;4095
3450;18.13;1037.26;4095
3451;18.13;1037.13;4095
3452;18.13;1037.40;4095
3453;18.13;1037.26;4095
3454;18.13;1037.40;4095
3455;18.13;1037.54;4095
3456;18.12;1037.36;4095
3457;18.10;1037.18;4095
3458;18.12;1037.36;4095
3459;18.12;1037.36;4095
3460;18.12;1037.08;4095
3461;18.12;1037.22;4095
3462;18.12;1037.36;4095
3463;18.12;1037.08;4095
3464;18.12;1037.08;4095
3465;18.13;1037.13;4095
3466;18.13;1037.13;4095
3467;18.13;1037.26;4095
3468;18.12;1036.53;4095
3469;18.15;1037.17;4095
3470;18.15;1037.03;4095
3471;18.15;1037.03;4095
3472;18.13;1036.71;4095
3473;18.13;1036.85;4095
3474;18.17;1037.08;4095
3475;18.17;1037.21;4095
3476;18.17;1037.08;4095
3477;18.17;1037.35;4095
3478;18.17;1037.21;4095
3479;18.19;1036.98;4095
3480;18.17;1037.08;4095
3481;18.19;1037.26;4095
3482;18.19;1037.12;4095
3483;18.19;1037.26;4095
3484;18.19;1037.26;4095
3485;18.19;1037.12;4095
3486;18.19;1036.98;4095
3487;18.17;1036.25;4095
3488;18.20;1037.03;4095
3489;18.20;1037.03;4095
3490;18.20;1037.16;4095
3491;18.20;1036.89;4095
3492;18.19;1037.26;4095
3493;18.19;1037.26;4095
3494;18.17;1037.21;4095
3495;18.17;1037.08;4095
3496;18.17;1037.21;4095
3497;18.17;1037.21;4095
3498;18.17;1037.35;4095
3499;18.17;1037.35;4095
3500;18.17;1037.21;4095
3501;18.19;1037.12;4095
3502;18.19;1037.40;4095
3503;18.19;1037.26;4095
3504;18.19;1037.12;4095
3505;18.19;1037.12;4095
3506;18.19;1037.40;4095
3507;18.19;1037.12;4095
3508;18.19;1037.12;4095
3509;18.19;1037.26;4095
3510;18.19;1037.26;4095
3511;18.17;1037.08;4095
3512;18.17;1037.21;4095
3513;18.19;1036.98;4095
3514;18.19;1036.98;4095
3515;18.19;1037.26;4095
3516;18.19;1037.26;4095
3517;18.19;1037.26;4095
3518;18.19;1036.98;4095
3519;18.17;1036.80;4095
3520;18.20;1037.16;4095
3521;18.20;1037.30;4095
3522;18.19;1037.12;4095
3523;18.20;1037.16;4095
3524;18.19;1036.98;4095
3525;18.20;1037.16;4095
3526;18.20;1037.03;4095
3527;18.22;1037.34;4095
3528;18.20;1037.16;4095
3529;18.22;1037.34;4095
3530;18.20;1037.16;4095
3531;18.20;1037.30;4095
3532;18.22;1037.34;4095
3533;18.20;1037.16;4095
3534;18.20;1037.03;4095
3535;18.20;1037.16;4095
3536;18.20;1037.30;4095
3537;18.20;1037.16;4095
3538;18.20;1036.89;4095
3539;18.20;1036.89;4095
3540;18.20;1037.16;4095
3541;18.20;1037.03;4095
3542;18.22;1037.34;4095
3543;18.22;1037.48;4095
3544;18.20;1037.16;4095
3545;18.22;1037.21;4095
3546;18.22;1037.21;4095
3547;18.22;1037.21;4095
3548;18.22;1037.21;4095
3549;18.20;1037.16;4095
3550;18.22;1037.21;4095
3551;18.20;1037.16;4095
3552;18.20;1037.16;4095
3553;18.22;1037.21;4095
3554;18.22;1037.21;4095
3555;18.22;1037.21;4095
3556;18.22;1037.07;4095
3557;18.22;1037.07;4095
3558;18.22;1037.21;4095
3559;18.22;1037.48;4095
3560;18.22;1037.34;4095
3561;18.22;1037.34;4095
3562;18.22;1037.07;4095
3563;18.22;1037.34;4095
3564;18.22;1037.34;4095
3565;18.22;1037.07;4095
3566;18.22;1037.21;4095
3567;18.22;1037.07;4095
3568;18.24;1037.39;4095
3569;18.22;1037.21;4095
3570;18.24;1037.11;4095
3571;18.22;1037.21;4095
3572;18.24;1037.11;4095
3573;18.24;1037.25;4095
3574;18.22;1037.34;4095
3575;18.22;1037.07;4095
3576;18.22;1037.21;4095
3577;18.22;1037.21;4095
3578;18.22;1037.07;4095
3579;18.22;1037.21;4095
3580;18.22;1037.21;4095
3581;18.22;1037.21;4095
3582;18.24;1037.25;4095
3583;18.22;1036.93;4095
3584;18.22;1037.07;4095
3585;18.22;1037.21;4095
3586;18.24;1037.11;4095
3587;18.22;1037.34;4095
3588;18.22;1037.21;4095
3589;18.22;1037.34;4095
3590;18.22;1037.21;4095
3591;18.22;1037.21;4095
3592;18.22;1037.07;4095
3593;18.22;1037.21;4095
3594;18.22;1037.07;4095
3595;18.22;1037.07;4095
3596;18.22;1037.07;4095
3597;18.22;1037.07;4095
3598;18.22;1037.07;4095
3599;18.24;1037.25;4095
3600;18.24;1037.11;4095
3601;18.24;1037.11;4095
3602;18.25;1037.16;4095
3603;18.25;1037.02;4095
3604;18.25;1037.02;4095
3605;18.25;1036.74;4095
3606;18.27;1037.20;4095
3607;18.27;1037.20;4095
3608;18.27;1037.06;4095
3609;18.27;1037.06;4095
3610;18.27;1037.06;4095
3611;18.27;1037.47;4095
3612;18.27;1037.20;4095
3613;18.27;1037.20;4095
3614;18.27;1037.34;4095
3615;18.25;1037.29;4095
3616;18.25;1037.29;4095
3617;18.25;1037.29;4095
3618;18.25;1037.29;4095
3619;18.25;1037.16;4095
3620;18.25;1037.16;4095
3621;18.24;1036.97;4095
3622;18.25;1037.16;4095
3623;18.27;1037.20;4095
3624;18.27;1037.20;4095
3625;18.27;1037.34;4095
3626;18.27;1037.20;4095
3627;18.29;1037.10;4047
3628;18.24;1036.15;4095
3629;18.29;1037.24;4095
3630;18.27;1037.06;4095
3631;18.27;1036.92;4095
3632;18.29;1037.10;4095
3633;18.29;1037.24;4095
3634;18.29;1036.83;4095
3635;18.30;1037.29;4095
3636;18.30;1037.01;4095
3637;18.30;1037.01;4095
3638;18.32;1037.19;4095
3639;18.32;1037.33;4095
3640;18.30;1037.29;4095
3641;18.30;1037.15;4095
3642;18.30;1037.15;4095
3643;18.30;1037.29;4095
3644;18.30;1037.15;4095
3645;18.30;1037.42;4095
3646;18.30;1037.29;4095
3647;18.29;1037.10;4095
3648;18.29;1037.10;4095
3649;18.30;1037.01;4095
3650;18.30;1037.15;4095
3651;18.30;1037.01;4095
3652;18.32;1037.05;4095
3653;18.32;1037.05;4095
3654;18.32;1037.19;4095
3655;18.32;1037.19;4095
3656;18.30;1037.29;4095
3657;18.30;1037.29;4095
3658;18.30;1037.29;4095
3659;18.30;1037.15;4095
3660;18.30;1037.29;4095
3661;18.29;1037.10;4095
3662;18.29;1036.97;4095
3663;18.30;1037.15;4095
3664;18.30;1037.15;4095
3665;18.30;1037.15;4095
3666;18.32;1037.05;4095
3667;18.32;1036.92;4095
3668;18.32;1037.60;4095
3669;18.30;1037.29;4095
3670;18.30;1037.29;4095
3671;18.30;1037.15;4095
3672;18.32;1037.19;4095
3673;18.30;1037.15;4095
3674;18.32;1037.33;4095
3675;18.32;1037.19;4095
3676;18.30;1037.15;4095
3677;18.32;1037.19;4095
3678;18.32;1037.19;4095
3679;18.30;1037.29;4095
3680;18.29;1037.24;4095
3681;18.30;1037.15;4095
3682;18.32;1037.19;4095
3683;18.30;1037.15;4095
3684;18.32;1037.33;4095
3685;18.30;1037.15;4095
3686;18.32;1037.19;4095
3687;18.32;1037.05;4095
3688;18.32;1037.47;4095
3689;18.30;1037.29;4095
3690;18.30;1037.15;4095
3691;18.29;1037.10;4095
3692;18.29;1037.24;4095
3693;18.29;1037.10;4095
3694;18.29;1037.10;4095
3695;18.29;1037.10;4095
3696;18.29;1037.38;4095
3697;18.29;1037.24;4095
3698;18.30;1037.15;4095
3699;18.29;1036.97;4095
3700;18.30;1037.15;4055
3701;18.29;1036.69;4095
3702;18.32;1037.33;4095
3703;18.30;1037.01;4095
3704;18.30;1037.29;4095
3705;18.30;1037.29;4095
3706;18.30;1037.15;4095
3707;18.30;1037.15;4095
3708;18.32;1037.19;4095
3709;18.32;1036.92;4095
3710;18.34;1037.10;4095
3711;18.34;1036.96;4095
3712;18.34;1037.23;4095
3713;18.34;1037.10;4095
3714;18.34;1037.10;4095
3715;18.34;1037.37;4095
3716;18.32;1037.33;4095
3717;18.34;1037.23;4095
3718;18.34;1037.23;4095
3719;18.34;1037.23;4095
3720;18.34;1037.23;4095
3721;18.32;1037.05;4095
3722;18.32;1037.05;4095
3723;18.32;1036.92;4095
3724;18.34;1037.23;4095
3725;18.34;1037.23;4095
3726;18.35;1037.28;4095
3727;18.34;1037.23;4095
3728;18.34;1037.10;4095
3729;18.34;1037.23;4095
3730;18.34;1037.37;4095
3731;18.34;1037.23;4095
3732;18.34;1037.10;4095
3733;18.34;1037.37;4095
3734;18.34;1037.23;4095
3735;18.34;1037.37;4095
3736;18.32;1037.19;4095
3737;18.32;1037.19;4095
3738;18.34;1037.23;4095
3739;18.32;1037.19;4095
3740;18.32;1037.19;4095
3741;18.32;1037.19;4095
3742;18.32;1037.33;4095
3743;18.32;1037.19;4095
3744;18.32;1036.92;4095
3745;18.30;1037.01;4095
3746;18.32;1037.05;4095
3747;18.34;1037.23;4095
3748;18.32;1036.78;4095
3749;18.35;1037.28;4095
3750;18.32;1036.64;4095
3751;18.35;1037.14;4095
3752;18.34;1036.82;4095
3753;18.35;1036.87;4095
3754;18.34;1036.96;4095
3755;18.35;1036.87;4095
